player_id,player,orapm,drapm,rapm,ci_low,ci_high,stint_appearances,estimated_minutes,stints_played
1631114,Jalen Williams,0.12245203753772946,1.007272230224646,1.12303299966714,-4.397261380265948,5.645133669619799,1553,1148.2656000000022,1553
1628969,Mikal Bridges,0.5749791415982525,0.5532450402635704,1.1215329137665855,-5.251157234551998,6.52068645090993,2711,2203.958400000001,2711
1631311,Lester Quinones,0.9492658491581255,0.15822415488455577,1.100798735947445,-3.459538952570219,5.494822115630844,235,165.69599999999997,235
1631102,TyTy Washington Jr.,0.0,1.093628843490353,1.0869375753951165,-0.4495661035313385,3.0604623324561007,106,52.310400000000044,106
203937,Kyle Anderson,-2.3933337219163526,3.474495004037056,1.0744700140254668,-4.1149972664905885,5.9794752251904,1232,806.4192000000036,1232
203999,Nikola Jokić,2.432851721511469,-1.3653305986186863,1.060829854797548,-2.9626929237270097,5.288497301851414,2863,2264.294399999987,2863
1641763,Julian Phillips,0.2971639092051145,0.7674875365866669,1.0579601776965455,-4.262291083633823,6.023225557345487,1680,1017.6768000000029,1680
1626153,Delon Wright,1.2473076323423806,-0.1870104416948263,1.0536059225523182,-4.744724275367015,5.954062535083734,623,448.7040000000006,623
1631217,Moussa Diabaté,0.5735159210480115,0.4780740909949533,1.0448987439477286,-3.8139024740359977,6.172728616339196,1222,782.5824000000017,1222
1641752,Bobi Klintman,1.04623151642855,0.0,1.0399546669878403,-0.01408338747593743,2.813966258952092,9,8.9184,9
1631132,Christian Koloko,0.8339247224289476,0.2005362165245694,1.02776967085828,-2.7185393236233004,5.452500677649206,509,338.5536000000005,509
1629637,Jaxson Hayes,-0.07322747140271649,1.1064685240775851,1.026549784579632,-3.6761417885508876,5.528741814218446,851,623.0112000000017,851
1626192,Pat Connaughton,0.8233490894992803,0.2084040934397063,1.02506191484375,-3.8499013469966217,6.0219163867893855,780,488.8416000000004,780
1641857,Liam Robbins,0.0,1.0157814628854418,1.0090901947902058,-0.006628347895439703,2.22522365660996,48,40.63680000000002,48
1642484,RayJ Dennis,0.0,0.9998858489354346,0.993194580840199,-0.01487460881581695,2.5902359915199065,104,66.4992,104
1626158,Richaun Holmes,-2.131468682095637,3.1299847258671827,0.9918247756763081,-2.6194819969633403,4.91105570875859,574,392.55360000000053,574
1629023,P.J. Washington,0.6409982613844727,0.34279218983147763,0.9770991831207134,-4.416757610579912,6.3770098955416685,1647,1109.6928000000041,1647
1641720,Jalen Hood-Schifino,0.2010910662624549,0.7645012145007333,0.9589010126679517,-4.111763672659051,5.3684306439378755,459,308.7456000000003,459
1642368,N'Faly Dante,0.0,0.9586360487518009,0.9519447806565653,-0.14857374194744793,2.5920726921708708,40,34.416,40
1641989,Elijah Harkless,-0.45163681403149686,1.3950180188182086,0.9366899366914752,-1.9505670407966473,4.438356505979535,123,72.69120000000005,123
1642259,Alex Sarr,1.5073814508376557,-0.5745405941455666,0.926149588596853,-3.916917992324874,6.317797716534797,1550,1158.0480000000039,1550
1631306,Cole Swider,0.9031759952520229,0.025396815741810016,0.9218815428985976,-2.5275369263907277,5.0382802342435635,201,141.90720000000016,201
1629021,Moritz Wagner,2.1330848059241543,-1.2189816577005224,0.9074118801283966,-4.343702807522161,6.101278206104853,597,386.50560000000047,597
1641753,Chris Livingston,0.8828185712601966,0.0,0.8761273031649608,-0.09379447637934415,1.9986153680402212,68,48.76800000000001,68
1631123,Jamaree Bouyea,0.8730207120174464,0.0,0.8663784722734202,-0.010521385796295024,2.0250266290753496,17,16.214399999999998,17
1630227,Daishen Nix,0.0,0.85465331993601,0.8484450017399766,-0.015185568091537286,2.1365405460686295,6,10.099200000000002,6
1641774,Tristan Vukcevic,0.8964654430423623,-0.07414308333954782,0.8156310916075782,-2.5678315799609828,4.430978696911099,417,290.5536000000002,417
202681,Kyrie Irving,2.106525984839402,-1.2928856818366257,0.8069490349075426,-3.9211287021882946,5.418178587851639,1777,1196.5248000000047,1777
1629026,Kenrich Williams,1.5208816635818485,-0.7118673973618544,0.8023229981247567,-4.483277202544663,6.175858556553764,1659,1058.5536000000068,1659
202693,Markieff Morris,0.40417439553692197,0.3887941981966952,0.7862773256383808,-2.7609230226868062,3.63226627805703,160,112.43520000000011,160
1629618,Jalen Pickett,1.7717700563596261,-0.9908006830577376,0.7742781052066527,-3.7762939702765577,5.19434029226927,774,540.4128000000005,774
1627826,Ivica Zubac,1.1838697649014964,-0.4090771863323883,0.7681013104738712,-4.76353742219326,5.114774149337333,1783,1377.763200000008,1783
1630542,Marcus Bagley,-0.9207765367513179,1.6916451105961179,0.7641773057495628,-2.406104697414411,4.024870053601495,198,157.6032000000001,198
1630537,Chris Duarte,-0.018401963093681004,0.7829502258046319,0.7578569946157149,-0.03852469211524945,1.9546766029148324,63,31.391999999999985,63
1642359,Pacôme Dadiet,0.6313526672883969,0.11396065440492238,0.738622053598083,-0.06730111778553986,2.0934684772316254,81,62.8608,81
1631321,Sidy Cissoko,0.7364952418704704,0.0,0.7298039737752346,-0.014931264159927914,2.1606142020966805,113,68.66879999999998,113
1631170,Jaime Jaquez Jr.,-1.2214990440240898,1.955528696745092,0.7273383846257654,-4.214075404618784,5.658748626429412,1163,812.313600000002,1163
1630245,Ayo Dosunmu,-0.5709892265222477,1.2968100590292826,0.7191295644117979,-5.3992057645694,7.079287131051489,1715,1121.1648000000057,1715
1631342,Daeqwon Plowden,0.20373977071598962,0.5084242594525235,0.7054727620732771,-0.013742090613162448,1.704851932243809,76,56.304000000000016,76
1628398,Kyle Kuzma,-2.4322403326002715,3.1043326163670804,0.665401015671575,-6.474604782309164,7.054373658752173,1599,1275.1488000000056,1599
149,Michael Adams,0.6713302263160592,0.0,0.6646389582208228,-0.06306851370583846,1.7955597707099393,36,29.356799999999982,36
1627734,Domantas Sabonis,2.105435043786706,-1.461805591760668,0.6369381839308025,-4.368814165857724,5.872273086403906,2321,1594.2624000000146,2321
1629001,De'Anthony Melton,-0.5273932879140176,1.170183435443675,0.6360988794344213,-1.1530470148587688,2.2455896896143406,87,64.94400000000003,87
1628981,Bruno Fernando,-0.2327156657312184,0.8497575465912965,0.6103506127648416,-3.812031954809617,4.818969247060126,305,177.12000000000018,305
1630198,Isaiah Joe,-0.21004508975902264,0.8263354624801906,0.6095991046259323,-4.637688107902577,5.3339544056932295,2233,1510.7328000000084,2233
1642271,Kyle Filipowski,0.44990245454238675,0.1457334893924404,0.588944675839591,-5.442216530038797,6.20002506978421,1419,1046.8416000000032,1419
1641787,Tosan Evbuomwan,0.30964572988061156,0.2825544181785171,0.5855088799638929,-3.951194810590965,5.623271269390785,834,510.1152000000013,834
203458,Alex Len,1.244464255096135,-0.6549673298825179,0.582805657118381,-2.824591616754075,3.9317685706328374,387,262.2432000000002,387
1629098,Jack McVeigh,0.5774872523795928,0.0,0.5709989180833039,-0.19758098625683446,1.7963848478864635,10,6.633600000000001,10
1641721,Maxwell Lewis,0.058900732250877275,0.5123695413928538,0.5645790055484949,-3.729857873297697,4.423652254682641,449,292.0704000000004,449
1630256,Jae'Sean Tate,0.716684569246143,-0.1746975399841734,0.5352957611667336,-3.255273937458681,4.791405409034342,872,568.7712000000016,872
1629750,Javonte Green,0.4060562736771552,0.12128378711272675,0.5206487926946463,-4.405473528670552,6.30542134728341,1703,1171.132800000004,1703
1641755,Kevin McCullar Jr.,0.0,0.518788970578277,0.5120977024830412,-0.014956086369737335,1.594671654560435,19,18.508799999999997,19
1626204,Larry Nance Jr.,0.8698354364759683,-0.35540122704415295,0.5077429413365797,-3.4821243804571425,4.983912289169395,564,363.7152000000008,564
1641707,Taylor Hendricks,0.4173840706101774,0.08162172534866408,0.4923145278636052,-0.3377133093250168,1.9238260338943698,57,33.254400000000004,57
1628997,Caleb Martin,3.52388165214196,-3.02938270690791,0.487807677138813,-4.430848097237867,4.937449730315008,1386,900.6912000000021,1386
1630543,Isaiah Jackson,1.1926387585338516,-0.7015414760009022,0.4844060144377128,-1.395293290326871,2.7203945759682306,46,31.055999999999987,46
1631110,Jeremy Sochan,0.4984841823493097,-0.007995956632205608,0.48379695762186836,-5.094418146663229,6.251707499365754,1946,1304.208000000006,1946
1641789,Jazian Gortman,-0.6781958159425566,1.1677379916712214,0.4828509076334284,-2.204353084377893,3.6319593184883736,138,74.80320000000007,138
